scientific_name,bin_start,larvae_mean,n_tows,year,month_sin,month_cos,latitude,longitude,log_volume_sampled,standard_haul_factor,log_matched_eggs,frac_past_flexion,mean_larva_size_mm,bot_sst_100m,bot_sal_100m,bot_sigma_100m,bot_o2_100m,bot_chla_100m,bot_po4_100m,bot_no3_100m,bot_sio3_100m,bot_mld_05,bot_strat_dT,bot_chla_max,bot_chla_int,bot_o2_min_200,bot_nitracline,cast_wind_spd,cast_wind_dir,cast_barom,cast_dry_t,cast_wet_t,cast_secchi,tow_type_code,y,species_id
Citharichthys fragilis,1976,24.396942151399998,50,1978,-0.021243556529821284,-0.26320508075688787,27.718332,-114.52366,5.270553905670733,5.166,0.0,,,15.654811254402162,33.673009523809526,24.75751838010474,5.003759805850716,0.4517328123265623,0.6496727910137001,4.894914950369496,7.551200197109288,28.96969696969697,6.4352530864197535,0.9375,34.628125,2.1584848484848487,47.9375,10.909090909090908,28.21212121212121,1013.7727272727273,18.72121212121212,17.112121212121213,15.8,1.0,3.2346287790371475,183
Citharichthys fragilis,1981,44.07646167051282,39,1983,0.1391846982121927,-0.5400558417048993,28.457777,-115.44744,5.668556168228927,4.757435897435897,0.0,,,15.532934523809525,33.717576785714286,24.819360714285715,,,,,,30.0,6.228055555555557,,,,,,29.866666666666667,1015.1800000000001,18.4,16.296666666666667,,1.0,3.8083601960847036,183
Citharichthys platophrys,1996,21.5034811025,8,1998,-0.59150635094611,0.7745190528383288,7.4691663,-83.67125,6.140093868200155,3.96125,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,3.1136700129098065,185
Citharichthys platophrys,2001,18.733689132000002,5,2003,-0.7464101615137755,0.34641016151377524,13.955,-94.33867,6.054572824372572,4.930000000000001,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.9823272833971437,185
Citharichthys sordidus,1951,6.5304242424242425,165,1953,0.02283605571170379,0.19431622925146105,32.91697,-119.496635,6.072329457114014,2.7441818181818185,0.0,,,12.298863528263675,33.44749576480546,25.300013606420812,4.947279342185592,,,,,27.026666666666667,4.643503846153846,,,1.9927083333333335,,11.653333333333334,25.273333333333333,,,,,0.0,2.0189513805201313,186
Citharichthys sordidus,1956,7.42555133079848,263,1958,0.12808567862917575,-0.09386514630978408,33.27031,-119.70466,6.008153884887633,2.9161596958174907,0.0,,,12.9797228938001,33.46713928605058,25.1809514892001,4.98761037633215,,,,,36.132716049382715,4.5689643990929705,,,2.2963440860215054,,10.194444444444445,26.37953795379538,,,,,0.0,2.1312689139547176,186
Citharichthys sordidus,1961,4.575281385281385,231,1963,0.06319513511408363,0.25169271061202403,33.15477,-120.25722,6.135273050352249,2.8270129870129868,0.0,,,12.640634187062938,33.50594627450271,25.281593641683795,5.195899856379448,,0.6943898607431216,,6.5331204780068415,37.005,4.049330357142857,,,2.2818877551020407,,8.821428571428571,27.168367346938776,1020.2846153846154,13.488461538461538,12.5,,0.0,1.7183427887686913,186
Citharichthys sordidus,1966,8.404589800443459,451,1968,0.14146623101823047,0.0685556192617341,33.986008,-120.9946,6.192553613328842,3.114412416851441,0.0,,,12.41236195642822,33.3609518609802,25.216718080646668,5.277378865744537,,0.8314610769132829,7.279922684842039,10.2543171534348,51.47,3.2471978737997254,,,2.6038432835820897,28.16393442622951,13.139892904953147,25.273521505376344,1017.4703539823008,14.168713450292397,12.809985315712188,16.42105263157895,0.0,2.2411978467506293,186
Citharichthys sordidus,1971,11.675336538461538,208,1973,0.12616187380193403,0.5294778711930006,33.386883,-120.06878,6.272234839493034,3.055480769230769,0.0,,,12.336558698462996,33.46836900046585,25.319861130863888,5.390710954843767,,0.8276889191055857,7.542099721266388,9.270892379225712,44.466145833333336,2.6896321759259263,,,2.7066666666666666,26.037037037037038,10.598290598290598,26.11965811965812,1016.0426495726496,13.77,12.292521739130436,20.333333333333332,0.0,2.539658100482678,186
Citharichthys sordidus,1976,17.69884770517442,172,1978,0.3214221493652705,-0.17280483642055502,34.353527,-121.12307,5.953439104462391,5.3193604651162785,0.0,,,12.67543629584701,33.2908018570715,25.108645952559346,5.39321598971599,0.5030681524973978,0.8187390361931647,7.16683497815316,8.75957241957242,34.9375,4.3021770833333335,1.0942452830188678,46.03042452830189,2.517162162162162,36.336363636363636,15.776785714285714,29.111607142857142,1016.5292792792793,15.325892857142858,13.50357142857143,17.048780487804876,1.0,2.928461901917799,186
Citharichthys sordidus,1981,15.242729630394736,76,1983,0.2678474534283029,-0.030659566038449906,34.682037,-121.278336,5.836436371641737,4.943947368421052,0.0,0.14705882352941177,,13.167761313339438,33.47781749465812,25.1584665121337,5.23283717948718,0.7304607071747696,0.7914076350732601,7.102249885531135,8.41462603021978,35.91489361702128,4.08412015503876,1.396625,48.7548717948718,3.024125,29.564102564102566,14.95,29.708333333333332,1018.2854166666666,15.602083333333333,13.32340425531915,14.142857142857142,1.0,2.7876454012988865,186
Citharichthys sordidus,1986,20.47545882138528,231,1988,-0.05286932000477076,0.24051775081566934,33.407143,-120.17711,5.912582427411935,4.947878787878788,0.0,0.3164674972455293,,12.971431827489866,33.51502203467393,25.2239952383205,5.148758942578845,0.7988684546009547,0.8679210809032237,7.966685135761115,9.379754845553865,31.442222222222224,4.497063106796117,1.8479555555555556,62.664677777777776,2.6492222222222224,28.164444444444445,11.128378378378379,26.105855855855857,1016.3860986547086,15.636547085201792,14.038789237668162,15.74731182795699,1.0,3.0669108330150876,186
Citharichthys sordidus,1991,17.01849398154122,279,1993,0.24827221932771015,0.20467784145704412,33.786774,-120.68747,5.986531071216607,4.726810035842294,0.0,0.3189159577980667,,13.311456152380721,33.367291626819245,25.050228124927393,5.258561284744327,0.6640975297068128,0.7688711752299987,6.113640026112913,7.644325892976169,37.08819444444444,4.439438016232134,1.5326527777777776,57.02798611111111,2.783104166666667,39.97708333333333,11.68125,25.55625,1016.6479079497908,15.587708333333333,14.220625,17.67156862745098,1.0,2.8913986738563904,186
Citharichthys sordidus,1996,17.23392335595349,215,1998,0.15646984256454674,0.13853306832942575,33.549038,-120.31112,5.942960022281674,4.743767441860465,0.0,0.35016260162601626,,13.125810532245746,33.52608623723208,25.21897231366604,5.060751622004451,0.7647191258308598,0.8613964320442343,8.145816916038305,9.525627855942295,31.402843601895736,4.176829078710522,1.7840758293838863,61.001398104265405,2.455876777251185,27.485148514851485,10.682464454976303,25.53080568720379,1018.2303317535545,15.72037914691943,14.129383886255924,15.876923076923077,1.0,2.903283779794959,186
Citharichthys sordidus,2001,15.526806682922253,373,2003,0.36200580756205875,0.3758987547802429,34.065563,-120.58774,5.966258388924294,4.7149597855227885,0.0,0.46599421377746497,,12.772171847395072,33.42047228152076,25.19631448660271,5.0855701011775025,0.8542347758141123,0.8669223819839944,8.098357715059096,8.89087216064833,36.54189944134078,4.221205211962833,2.134217877094972,68.98188547486033,2.342150837988827,25.719101123595507,11.391061452513966,27.35754189944134,1017.6256983240223,14.914804469273744,13.15754189944134,15.192307692307692,1.0,2.8049837100443686,186
Citharichthys sordidus,2006,18.231256079404762,168,2008,0.1243017017986895,0.042135942410038485,34.03016,-120.515,5.9570675947920755,4.828273809523809,0.0,0.4185654008438819,,12.960389523245668,33.453832915482586,25.193356191400984,5.01418037252466,0.7560091151056083,0.9196466269735957,9.01747377563139,9.528955318743032,34.46923076923077,4.6046710158730155,1.7271923076923077,59.716019230769234,2.024423076923077,22.83467741935484,11.384615384615385,23.888461538461538,1014.7203846153845,15.638076923076923,13.963461538461539,12.909090909090908,1.0,2.9565368762093094,186
Citharichthys sordidus,2011,45.128585894341086,645,2013,0.1324537479028931,0.0625749932211497,34.740116,-121.125984,5.9078400262245925,4.662232558139535,0.0,0.4529509723702241,,13.258019758737072,33.43776620580792,25.108375663524626,5.09020481099846,0.7340447190247944,0.8519849059411384,7.8960150342043995,8.636330867518463,32.575471698113205,4.819132538748833,1.7926428571428572,57.269922268907564,2.275530398322851,30.601830663615562,10.935010482180294,25.163522012578618,1014.7392033542976,15.719496855345911,13.981434599156119,15.611428571428572,1.0,3.831432842305608,186
Citharichthys sordidus,2016,13.41799528858407,113,2018,0.33611293905781564,-0.021341086122832777,35.429615,-121.365814,5.954134705096793,4.5098230088495574,0.0,0.2789115646258503,,13.270132057799572,33.42504385793928,25.102039448681232,5.115708005696317,0.6568324910518163,0.7457792829900672,6.582952914596297,7.483413026391274,40.41379310344828,3.718770533294619,1.4624705882352942,54.072094117647055,2.2778505747126436,34.166666666666664,11.517241379310345,25.632183908045977,1018.7988505747127,14.90689655172414,13.332183908045979,15.821428571428571,1.0,2.668477099209138,186
Citharichthys sordidus,2021,12.248707618928572,28,2023,0.5366528372010294,0.14379569434388673,33.82357,-120.81374,6.049645250538274,4.6414285714285715,0.0,0.488,,12.796696969696969,33.461939393939396,25.230467474747474,5.174531986531986,0.6555791245791246,0.7973063973063973,7.559360269360269,7.981683501683502,47.0,3.5006388888888886,1.252,53.082833333333326,2.3623333333333334,16.666666666666668,5.0,16.333333333333332,1016.6666666666666,14.133333333333333,12.0,12.0,1.0,2.583900009481002,186
Citharichthys stigmaeus,1951,11.109367088607597,553,1953,0.0024400812032351685,-0.02240457044727274,31.499561,-118.155014,6.073132740331924,2.7881374321880648,0.0,,,12.88873588547959,33.48249955596532,25.207822504718127,4.943281981353795,,,,,27.953389830508474,5.187011437908496,,,1.9273333333333333,,10.787234042553191,27.180084745762713,,,,,0.0,2.493979292665573,187
Citharichthys stigmaeus,1956,9.248062110025607,781,1958,-0.06868247906706469,-0.12140580113651395,32.2172,-118.69074,6.021700833355255,2.891562099871959,0.0,,,13.70769762825741,33.5618299431678,25.096010559200547,4.91872270655594,,,,,35.86458333333333,5.383866741741742,,,2.1869741697416973,,9.287267080745341,26.662841530054646,,,,,0.0,2.3270886252733356,187
Citharichthys stigmaeus,1961,5.920588235294118,544,1963,-0.07712221079394174,0.07062239758647444,32.56171,-119.261604,6.075329025919423,2.7402941176470588,0.0,,,12.833873185084514,33.58115407993645,25.2989624180122,4.999613988572506,,0.8201747940877688,,8.495548242711704,34.97905759162304,4.289016688116688,,,2.192941176470588,,9.495421245421246,26.0752688172043,1017.2877551020408,14.566666666666666,13.512790697674417,,0.0,1.9345007711171553,187
Citharichthys stigmaeus,1966,8.745307797537619,731,1968,-0.12189482594598533,0.07330842307540336,33.053585,-119.74443,6.170007555464974,3.0954719562243502,0.0,,,12.969437514303255,33.451525509804554,25.1674075772627,5.191313230022135,,0.7861472906938023,6.518685720945721,9.120050565283123,40.35720164609053,4.1895938648572235,,,2.4649771689497717,34.47863247863248,12.004156275976726,25.945416666666667,1017.4417098445596,15.091773778920308,13.602699228791773,16.763157894736842,0.0,2.276785917636466,187
Citharichthys stigmaeus,1971,23.066966019417475,412,1973,-0.0432940984807869,0.3804984752533002,32.473064,-118.73833,6.174889929226723,2.954199029126214,0.0,,,12.862300222561126,33.545662905174126,25.26827740119567,5.333830730167269,,0.7993922654143242,7.104855660212803,8.967172581386867,38.91276595744681,3.668543891585761,,,2.5114150943396223,33.0,10.30281690140845,26.838028169014084,1016.075117370892,14.982394366197184,13.438151658767772,17.5,0.0,3.180840195633264,187
Citharichthys stigmaeus,1976,15.328633926401384,289,1978,0.34140932731144075,0.08752328247079566,33.816025,-120.46875,5.939680119707281,5.194117647058823,0.0,,,13.029674464932086,33.342628408431,25.079556089895878,5.323652963558808,0.43054996700830034,0.7937948752636252,6.774385066834731,8.54163655973656,36.51219512195122,4.468054865424431,0.9716666666666666,39.154965277777784,2.479480519480519,40.351351351351354,14.987012987012987,28.024539877300615,1016.6668711656442,15.38841463414634,13.509756097560976,17.657894736842106,1.0,2.792920249251772,187
Citharichthys stigmaeus,1981,18.556322425641024,195,1983,0.20365545087744638,-0.044779747731122456,34.028084,-120.43843,5.858902363909905,5.087179487179487,0.0,0.5337837837837838,,13.503106326447472,33.501041257498294,25.105137841672217,5.307475612165612,0.6901000422625423,0.7600066812354312,6.437514926739927,7.598041301753801,34.299528301886795,4.580984906462585,1.429608108108108,49.94148287671233,3.003,32.47222222222222,13.123333333333333,28.96728971962617,1017.3222222222222,15.474074074074075,13.505188679245283,18.31578947368421,1.0,2.9732986318805987,187
Citharichthys stigmaeus,1986,19.210493976172412,290,1988,-0.10914012101589994,0.2321307954745425,33.509953,-120.031494,5.89752069698513,4.942862068965518,0.0,0.4680375027708925,,13.226361034761435,33.48809795550009,25.14944582249049,5.178415180265367,0.7218981739264895,0.8333374872451295,7.443808494194457,8.81546238148364,30.478181818181817,4.808707839262188,1.715418181818182,56.217390909090916,2.6674909090909087,30.814545454545456,11.217153284671532,25.056569343065693,1016.4018248175182,16.001642335766423,14.30912408759124,16.45876288659794,1.0,3.0062019732827037,187
Citharichthys stigmaeus,1991,14.444520714131274,259,1993,0.04202804359170383,0.12106720641139393,33.75208,-120.51257,5.95420980082243,4.735830115830115,0.0,0.4226981168611124,,13.56205141551717,33.382244472127994,25.00697784094049,5.245872636350578,0.6231350042600043,0.7693497624843576,6.151671197493704,7.757648719890708,32.73168908819133,5.068972195029984,1.4912687687687687,53.79819819819819,2.7914872944693574,39.30493273542601,10.594594594594595,25.123873873873872,1015.4015765765765,16.14683257918552,14.805656108597287,17.369791666666668,1.0,2.7372542941073252,187
Citharichthys stigmaeus,1996,16.94863098625,256,1998,-0.10605716833832404,0.13940052140419223,33.58556,-120.1293,5.948081423714843,4.772734375,0.0,0.48430656576356035,,13.267528264268208,33.54999474206076,25.202426913367685,5.0122966913832085,0.6929892689230234,0.8777728389014557,8.48863096125749,9.868848645074852,29.521825396825395,4.785419461697723,1.7074603174603173,56.83519841269841,2.3667857142857143,26.805785123966942,10.51984126984127,25.783730158730158,1017.0617063492062,15.994047619047619,14.340674603174604,16.08108108108108,1.0,2.8875138438502352,187
Citharichthys stigmaeus,2001,13.608559126709844,386,2003,0.27445520454022804,0.3178340831383466,33.54863,-120.08959,5.971328374802968,4.65300518134715,0.08350898462704318,0.5948925264550264,,12.980090428547337,33.42130979484711,25.152056023708198,5.053438974066037,0.7827596317363453,0.8684033250364083,8.158957716965926,8.858398205722306,34.50678733031674,4.682573798239675,1.9618778280542986,65.667907239819,2.190361990950226,28.773755656108598,10.82579185520362,27.063348416289593,1017.0977375565611,15.54660633484163,13.759954751131222,16.146067415730336,1.0,2.681607598497309,187
Citharichthys stigmaeus,2006,15.270830260405903,271,2008,-0.07538082372795393,0.07639554973383245,33.698845,-120.223656,5.901207959544667,4.719926199261992,0.0,0.4957450660872714,,13.271982754024398,33.47517649026882,25.14613612303281,5.0120564085797215,0.7990780164307714,0.8997625786195733,8.743312665880257,9.420311942210962,29.632911392405063,4.979047656134105,1.9127215189873417,59.21518987341772,2.165548523206751,24.848484848484848,10.464135021097047,25.689873417721518,1014.7158227848101,16.231012658227847,14.440717299578058,12.797752808988765,1.0,2.7893739500706802,187
Citharichthys stigmaeus,2011,28.584622046474358,624,2013,0.05468233696299793,0.021185664224782047,34.406723,-120.41778,5.789752770641876,4.594951923076923,0.0,0.4722380330141935,,13.42212703516285,33.47126615638241,25.09805693128483,5.068911349921188,0.9135540082863023,0.8591691686718479,7.964032614809556,8.747858225894484,28.7699203187251,5.149845365820365,2.150858283433134,61.800653692614766,2.4022011952191233,26.92948717948718,10.622,25.416,1014.466633266533,16.068072289156625,14.160282258064516,15.366666666666667,1.0,3.387254700872958,187
Citharichthys stigmaeus,2016,10.972647534411765,102,2018,0.2541037675200205,-0.003682787715861381,34.56456,-120.74568,5.901519319313425,4.519019607843137,0.0,0.36923076923076925,,13.240813624902039,33.45142281188023,25.127402024610177,5.078041212872095,0.9477601080378675,0.7736512583346165,7.2568576075926225,7.770424314516459,36.01162790697674,4.07410948090948,2.068976470588235,67.37650588235294,2.372755813953489,32.35443037974684,11.267441860465116,26.232558139534884,1016.8244186046511,15.14186046511628,13.611627906976743,13.32258064516129,1.0,2.4826246759327066,187
Citharichthys stigmaeus,2021,6.924730040645161,31,2023,0.5417493107761273,0.2545904788842989,33.501503,-120.07452,5.972977429437576,4.45258064516129,0.0,0.5,,12.373600274725275,30.07269099358974,25.405366493589746,4.812451948051948,0.9032291795506081,0.9402262420119564,9.771070140177283,10.568586631622347,35.285714285714285,3.3375277777777765,1.7131428571428573,57.16357142857142,1.969,11.428571428571429,9.571428571428571,22.285714285714285,1016.7714285714285,14.171428571428573,12.314285714285715,11.0,1.0,2.06998825491124,187
Citharichthys xanthostigma,1951,22.070795454545454,352,1953,0.2318600474708771,-0.15038421814044742,27.661959,-115.286835,5.967491430671683,2.8582954545454546,0.0,,,13.886386822922127,33.617109256087765,25.113240552933345,4.728272805788982,,,,,29.551470588235293,4.957580065359477,,,1.6256,,11.948529411764707,28.801470588235293,,,,,0.0,3.1385675516322213,188
Citharichthys xanthostigma,1956,22.277131743592083,657,1958,-0.06626076255219294,-0.1251736565642784,27.75547,-115.0758,5.908156273476283,2.8200304414003043,0.0,,,16.577390652277504,33.830844414351546,24.665086673402673,4.795716150653623,,1.0462147186147186,5.908333333333332,5.433333333333334,35.35123966942149,6.248651458489155,,,2.1070776255707764,0.0,10.353061224489796,29.74380165289256,,,,,0.0,3.14747140838227,188
Citharichthys xanthostigma,1961,14.945238095238096,336,1963,-0.09659839303564215,0.004977530860563186,27.662857,-115.179405,5.904559928263571,2.6494940476190476,0.0,,,15.55528173403809,33.872698504649776,24.93995745502144,4.76699531790049,,0.6886450216450216,,5.8988040982006495,33.25423728813559,5.690473333333333,,,1.5734482758620691,,10.220338983050848,28.103448275862068,1014.25,17.79285714285714,15.835714285714285,,0.0,2.769160232632636,188
Citharichthys xanthostigma,1966,25.732295081967216,244,1968,-0.14830546507980827,0.21875264076646656,27.789303,-115.280304,5.961538876492019,2.8129918032786887,0.0,,,15.617305163221282,33.68482141996649,24.782586012257724,4.986119510119511,,0.7287806193806194,4.655413979959435,8.812675324675324,41.296052631578945,5.3942741013071895,,,2.1242592592592593,54.3,14.52888888888889,27.85333333333333,1019.0918918918919,17.191891891891892,15.154054054054056,11.75,0.0,3.2858723881172733,188
Citharichthys xanthostigma,1971,48.639834710743806,121,1973,-0.4033162825555531,0.19621214670084547,27.756735,-115.04631,6.1260047014704995,2.7635537190082644,0.0,,,15.33973102164929,33.75654253492234,24.89977122327459,4.821160013597513,,0.8629166666666668,7.322222222222223,10.459722222222222,31.794871794871796,5.617078282828283,,,1.21375,61.5,10.692307692307692,29.012820512820515,1014.6801282051282,17.91025641025641,15.947435897435899,17.0,0.0,3.904793630571471,188
Citharichthys xanthostigma,1976,20.419872530851062,47,1978,-0.1565192863947024,-0.15748774018397216,27.553156,-114.62035,5.408373211794664,5.102553191489362,0.0,,,16.053710284507158,33.6981146397873,24.686593458364552,5.005019855144855,0.4608874406843157,0.6397430460164835,4.960809294871795,6.793915251415251,31.59375,6.19025641025641,0.923125,34.76390625,2.2290625,50.225806451612904,10.6875,24.75,1014.40625,19.25625,16.9875,15.38888888888889,1.0,3.064319114061236,188
Citharichthys xanthostigma,1981,9.593186713333333,6,1983,0.25000000000000006,-0.4776709006307398,31.4425,-117.01833,5.47916068768524,4.94,0.0,0.0,,14.922135416666666,33.611796875,24.884338541666665,5.735833333333334,0.49,0.6416666666666667,3.6999999999999997,6.875,26.666666666666668,6.809444444444444,0.6599999999999999,33.559999999999995,4.615,30.0,7.0,28.5,1015.175,17.7125,15.325,,1.0,2.360211031564311,188
Citharichthys xanthostigma,1986,9.685605564,5,1988,-0.30000000000000027,0.5196152422706631,33.552666,-120.472,5.735092190584249,4.798,0.0,0.7,,14.02729761904762,33.44967916666667,24.959168452380954,5.304880952380953,0.6974761904761905,0.7113035714285715,5.343630952380952,6.610833333333334,28.6,5.2283333333333335,1.42,52.422000000000004,2.7359999999999998,42.6,13.0,28.4,1019.0799999999999,16.34,14.440000000000001,14.666666666666666,1.0,2.368897561381379,188
Citharichthys xanthostigma,2011,14.981761315384615,13,2013,-0.3358481079834184,0.08446740087333181,33.782948,-119.13936,5.807068592200791,4.766153846153847,0.0,0.11538461538461539,,14.518323367714158,33.514788400568726,24.883766650673156,5.020466318038687,0.7438180560910824,0.7984303123776808,6.793490263391579,7.643514618909356,25.75,7.6786455026455025,1.8029166666666665,54.48374999999999,2.3770000000000002,39.833333333333336,5.166666666666667,21.5,1012.7833333333333,17.808333333333334,16.009090909090908,24.666666666666668,1.0,2.7714481542508738,188
Clinidae,1951,5.320877192982456,57,1953,0.29463559007122714,-0.07894736842105263,30.437191,-116.538895,5.674559234275834,2.3505263157894736,0.0,,,12.967138900938243,33.64269012354013,25.229971736596738,4.511743309830266,,1.235440476190476,,,22.05263157894737,3.876338888888889,,,2.5569565217391306,,8.210526315789474,24.69736842105263,,,,,0.0,1.8438579948854263,191
Clinidae,1956,7.28304347826087,69,1958,0.614762091116552,-0.1753344378457002,30.611618,-116.69567,5.60946546647867,2.7062318840579707,0.0,,,14.767487875220016,33.7103911826269,24.990665386993957,5.035670977831692,,,,,26.571428571428573,5.08525,,,2.9535714285714287,,8.857142857142858,27.571428571428573,,,,,0.0,2.114210470698194,191
Clinidae,1961,5.223333333333333,9,1963,0.20733615597604876,-0.00398870942913836,33.760925,-119.37648,5.499502046310987,1.9444444444444444,0.0,,,11.154583333333333,33.846000000000004,25.83859294871795,4.25823717948718,,,,,19.5,3.7612499999999995,,,1.63,,,27.0,1010.8,14.100000000000001,13.4,,0.0,1.8283056688855215,191
Clinidae,1966,7.052352941176471,17,1968,0.07247357691581631,0.12552791742444486,31.685686,-117.62715,5.627130071862187,2.8058823529411767,0.0,,,13.69961111111111,33.40878412698412,24.99308306878307,5.316107142857143,,0.7867142857142858,4.636666666666668,6.0738095238095235,34.583333333333336,3.056666666666666,,,3.105,36.333333333333336,8.777777777777779,27.38888888888889,1016.6,15.116666666666665,14.083333333333334,17.0,0.0,2.0859643395512046,191
Clinidae,1976,5.558,5,1978,-2.4492935982947064e-16,1.0,31.656332,-117.20266,4.409256338843326,4.812,0.0,,,14.1025,33.492374999999996,24.98675,5.75875,1.2114285714285715,0.25285714285714284,0.6571428571428571,2.585714285714286,26.0,,2.27,61.515,5.34,30.0,16.0,30.0,1017.15,15.5,13.05,,1.0,1.8806856784224564,191
Clinidae,1981,12.807698855714284,7,1983,0.2857142857142857,-0.1811355989187318,32.519764,-118.440956,4.5798425371668,4.298571428571429,0.0,,,13.225833333333334,33.61392857142857,25.255107142857142,4.503333333333333,1.0599999999999998,1.0533333333333335,10.733333333333334,13.683333333333332,20.0,,3.5,54.12499999999999,3.68,10.0,8.0,31.0,1013.65,14.8,16.8,,1.0,2.6252263246966883,191
Clupeidae,2001,43.908998772000004,5,2003,-0.7464101615137755,0.14641016151377512,17.604334,-100.48134,6.057110056999494,4.798,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,3.80463819275182,195
Clupeiformes,2001,64.36896576142857,7,2003,0.8660254037844387,-0.49999999999999983,32.55833,-119.23309,6.023187881767341,4.732857142857143,0.0,0.0,,12.930628343105123,33.2920929856423,25.06814601333111,5.083770023528979,0.7318166510868854,0.8316291644863073,7.2746015275205895,7.835980114042918,28.571428571428573,4.065888888888888,1.8342857142857143,65.49785714285714,2.092857142857143,43.714285714285715,8.0,27.857142857142858,1014.2714285714285,15.185714285714285,14.014285714285714,15.333333333333334,1.0,4.180047616196567,196
Clupeiformes,2016,26.890238094285714,7,2018,-0.10970702749016022,-0.7614467169888848,39.68667,-123.01238,5.514052579869364,4.362857142857143,0.0,0.0,,14.328949572649572,33.66199153846154,25.03394111111111,4.673248313090418,0.48533162393162393,0.8232425213675215,8.618376068376067,9.315507478632478,22.0,5.070181818181818,1.6233333333333333,40.944833333333335,2.6493333333333333,43.333333333333336,10.333333333333334,29.333333333333332,1009.6666666666666,17.599999999999998,16.233333333333334,10.0,1.0,3.3282767385081473,196
Cololabis saira,1951,4.5352500000000004,200,1953,0.2978941916244324,-0.36472431864335453,30.862299,-118.54886,6.229809552528854,2.51355,0.63811568521441,,,13.797949572102981,33.429452798613426,24.948490680465365,5.189447238299141,,0.7322158369408369,,,44.04924242424242,3.915193277310924,,,2.7186413043478264,,8.692307692307692,26.64885496183206,,,,,0.0,1.7111367322589346,199
Cololabis saira,1956,3.8416831683168318,101,1958,0.36950998094741366,-0.43085802473658813,30.95206,-119.10924,6.13897089141814,2.896732673267327,0.8285709844114796,,,14.241691196898339,33.53761236834594,24.976874321155037,5.254970933478286,,,,,61.18571428571428,3.690457142857143,,,2.2861764705882353,,10.342857142857143,29.41176470588235,,,,,0.0,1.5772624223222669,199
Cololabis saira,1961,8.170806451612902,62,1963,0.3867864857021478,-0.26871377480394165,30.80551,-119.2146,6.15076403430258,2.891774193548387,0.38359756975353215,,,14.010943722943722,33.5878741974692,25.06525196359196,5.393674146366454,,0.3939175407925408,,2.7632911532911533,45.6,3.5698000000000003,,,2.677692307692308,,10.642857142857142,26.0,1016.157142857143,15.957142857142857,14.285714285714286,,0.0,2.216025226961227,199
Cololabis saira,1966,4.586363636363636,77,1968,-0.1038961038961038,-0.6326339340402862,31.979177,-119.472595,6.187335146658046,3.1748051948051947,0.5983890734238709,,,13.823987785718554,33.40659843813594,24.959923581262043,5.556979074496931,,0.708845303818988,4.897767336829837,7.514109311740891,32.1025641025641,4.6784337606837605,,,2.5725000000000002,50.333333333333336,10.333333333333334,27.435897435897434,1017.0230769230769,16.276923076923076,14.75128205128205,23.666666666666668,0.0,1.7203285632136731,199
Cololabis saira,1971,5.638,40,1973,0.38905444566227676,-0.08905444566227676,31.264084,-119.92937,6.458181250790072,3.27975,0.20847193617898174,,,13.840057997557999,33.47937465811966,25.020799007936507,5.985400641025642,,0.5706649184149183,3.837974941724942,5.886952214452215,52.75,2.7903448275862073,,,3.8166666666666664,65.83333333333333,9.884615384615385,26.653846153846153,1015.5115384615384,15.588461538461539,14.096153846153847,25.5,0.0,1.892810713297783,199
Cololabis saira,1976,11.000105005555556,18,1978,0.30356120084098637,0.0962250448649376,32.365185,-120.00176,5.849822867663509,5.331666666666667,0.32829420620021366,,,15.21420078070078,33.37660051245051,24.647331795981795,5.504307507307507,0.17695032128365462,0.5192853465978466,3.2383829750496416,4.901194484527817,45.888888888888886,4.414962962962964,0.37,18.504444444444445,2.6377777777777776,73.33333333333333,7.777777777777778,27.333333333333332,1015.9666666666667,16.855555555555554,14.833333333333334,27.5,1.0,2.484915400212678,199
Cololabis saira,1981,24.703404191714284,35,1983,0.7966481686337098,-0.03137360603866607,32.574333,-121.53581,5.6841974725402205,21.956285714285713,0.0,1.0,,14.618666056166056,33.30880087759463,24.736070089285715,5.812780002891845,0.16682262561999406,0.4704621168305379,1.4200465105070368,3.5782911605937917,73.67708333333333,2.0289710144927535,0.3631578947368421,17.385526315789473,3.256447368421053,88.19736842105263,14.276315789473685,27.447916666666668,1019.078125,15.364583333333334,12.979166666666666,23.0,1.0,3.2466234419508466,199
Cololabis saira,1986,22.483209184117648,17,1988,-0.40388384728143767,-0.13129710632758118,32.957844,-122.22804,5.800146457662531,15.880588235294116,0.5716258684711364,0.9789772727272728,,14.954657237293956,33.32157960366839,24.651784360186383,5.501486896681749,0.2998263069650937,0.5329531658817374,3.738087907037815,5.366862139086404,43.5,5.009041666666666,0.6715625,29.803125,3.1375,68.5625,14.0,32.0,1017.9,16.76875,14.46875,20.0,1.0,3.1562856629678278,199
Cololabis saira,1991,18.776133405000003,16,1993,-0.34763611415569184,0.1478765877365274,32.014687,-122.4626,5.805463229710412,16.179375,0.5575042676034564,0.772085498298592,,16.14340943223443,33.3107546947497,24.3948271001221,5.644756057831058,0.19361938894438896,0.4018397907647907,1.1520426517926519,3.497268342768343,47.0,3.724655555555556,0.3766666666666667,19.839000000000002,3.5633333333333335,96.2,8.8,28.933333333333334,1015.8,18.0,16.37333333333333,34.75,1.0,2.984475827055521,199
